text,lang,id,createdAt,userId,hashtags,userScreenName,retweetedToId,obs
"Warm @ Carrer Riera Alta, Barcelona https://t.co/CupxszSuyh",und,892485576435356000,2017-08-01T20:41:57Z,3310491,,atzur,,1
"RT @desimpedidos: Barcelona é a Chapecoense
Chapecoense é o Internacional",pt,894999944268063000,2017-08-08T19:13:09Z,1655257561,,gerohummels,894647963250807000,1
sexy girls barcelona son fuck mom sex https://t.co/UPFQLdAj8O,en,895016994118013000,2017-08-08T20:20:54Z,892953260490977000,,grisecatec1970,,1
Ed Sheerans Barcelona gives me a good feeling 🌊 #NowPlaying,en,895038808655266000,2017-08-08T21:47:35Z,142385840,NowPlaying,hinato_chuu,,1
"Reserve Now Hotel Adagio Gastronomic - Barcelona, Spain https://t.co/tl2pQdIzI9",in,895057041311531000,2017-08-08T23:00:02Z,2419871755,,hotelinbcn,,1
RT @YungHarami: Coutinho in Barcelona would be soooo lit😭🔥,en,895018747316097000,2017-08-08T20:27:52Z,862849879,,irshaadmayet,895007229799129000,1
@dedwssa estão dizendo que esse cara trabalho no barcelona.,pt,895046438115308000,2017-08-08T22:17:54Z,1626652928,,crfvitwnho,,1
RT @DaZuacao: Barcelona não aguenta 5 minutos contra o Atlético,pt,894761980409528000,2017-08-08T03:27:34Z,438937707,,krieger_h,894629616853365000,1
#LoMejorxDIRECTV Barcelona ya no puede dejar escapar mas puntos.,es,894365408958067000,2017-08-07T01:11:44Z,891828804624294000,LoMejorxDIRECTV,CasanovaAli66,,1
"RT @brfootball: Spend that Neymar cash, Barcelona. https://t.co/0VetNaXlXF",en,894312770463838000,2017-08-06T21:42:34Z,703993795,,Mar_TheDreamer,894309840838722000,1
(digo Barcelona porque es la ciudad + cerca que tengo),es,894296408462852000,2017-08-06T20:37:33Z,887764344162931000,,littlecaos16,,1
RT @barcagalaxy: Chapecoense training today in Barcelona. https://t.co/8ZzIrQjBw7,en,894278662392074000,2017-08-06T19:27:02Z,338257328,,Tolukzy,894276776041599000,1
Valverde Minta Barcelona Segera Move On https://t.co/GVncp90SrD,pt,894021404726899000,2017-08-06T02:24:47Z,803809385134723000,,santo_LaBer,,1
Nike Air Jordan Retro 7 Barcelona Nights https://t.co/aJuH0iILHb,en,892403674265342000,2017-08-01T15:16:30Z,3007312628,,WhereYouWish,,1
RT @MiguelVite10: Hoy es todo o nada mi Barcelona.,es,895315318158971000,2017-08-09T16:06:20Z,486989068,,PieriDiazB,895292987906720000,1
"RT @AdriRM33: RT: REAL MADRID
MG: BARCELONA https://t.co/quQ8DXYugZ",es,895278769010823000,2017-08-09T13:41:06Z,2559004188,,AlexmatiasC,895271201727238000,1
Barcelona refused to pay Neymar his bonus https://t.co/w5eextgrS4,en,895242593138872000,2017-08-09T11:17:21Z,729052856,,OjabeE,,1
La prensa de Barcelona me tiene la vida triste.,es,895346590914839000,2017-08-09T18:10:36Z,320310784,,HeyserFlorez,,1
Pra cima deles Barcelona kkkkkk https://t.co/tEU0UMlWEU,pt,894695853021164000,2017-08-07T23:04:48Z,855157635229909000,,SCCP19104,,1
RT @FlaDaNacao_: Só o Flamengo de Rueda pararia esse Barcelona!,pt,894678698321994000,2017-08-07T21:56:38Z,3386789555,,AleCRF_,894635485620052000,1
@LilTunechi I FLEW TO BARCELONA WHERE ARE YOU!??!?,en,894744616007631000,2017-08-08T02:18:34Z,508023071,,vinnyboo122,,1
RT @centraldanacao: Busquets é o Márcio Araújo do Barcelona rsrs,pt,894632229640569000,2017-08-07T18:51:59Z,1308156870,,NegoJulio6,894631853193396000,1
#BarcaChape Não to sabendo lidar com esses ataques do Barcelona! ¡,pt,894637308921729000,2017-08-07T19:12:10Z,58018897,BarcaChape,Rey_Tere,,1
Neymar saiu do Barcelona pra não perder pra Chapecoense hoje,pt,894622557546181000,2017-08-07T18:13:33Z,516667683,,jesmbc,,1
Ula Barcelona insan nezaketen de olsa az atar bu ne,tr,894631252329890000,2017-08-07T18:48:06Z,3021938091,,Damlabdd,,1
Arsenal Vs Barcelona Score Predictions #ArsenalvsBarcelona... https://t.co/NWtTMJCTkN,en,894636344231682000,2017-08-07T19:08:20Z,3035489620,ArsenalvsBarcelona,m1abra,,1
"RT @Oledobrasil: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO BARCELONA! 

CALMA, SANTISTA! DESTA VEZ F…",pt,894635069180129000,2017-08-07T19:03:16Z,2967802642,,ruttbfr,894634783099302000,1
Até no amistoso o juiz rouba pro Barcelona KKKKKKKKKJKKKJ,pt,894631168448090000,2017-08-07T18:47:46Z,1401190062,,8itoefaixa,,1
@MisionNevado Hola tienen sedeven barcelona o puerto la cruz??,es,894636415530697000,2017-08-07T19:08:37Z,160019934,,girasi,,1
"55' Gol de Luis Suárez
#Barcelona 4-0 #Chapecoense 
#GamperBarca",pt,894645961783423000,2017-08-07T19:46:33Z,42871628,"Barcelona,Chapecoense,GamperBarca",Atuzcategui,,1
"RT @SantosFC: Barcelona 1 x 0 Santos, no Camp Nou.",pt,894621370558153000,2017-08-07T18:08:50Z,751785596830491000,,lpwirgoski,363384113840927000,1
"RT @desimpedidos: Barcelona é a Chapecoense
Chapecoense é o Internacional",pt,894658985093198000,2017-08-07T20:38:18Z,4157647325,,biancakeller_,894647963250807000,1
"BARCELONA É BABACA, DE FAZER ISSO COM A MINHA CHAPE!!!",pt,894631508186739000,2017-08-07T18:49:07Z,2409378081,,crf_br7,,1
@GilmarFaria11 @lgoncalveskt Ashuashuash barcelona contra o real madrid das americas,pt,895463289014170000,2017-08-10T01:54:19Z,260513934,,anderson_canhad,,1
RT @fellucena: Palmeiras x Barcelona https://t.co/nuWJhiw3f3,pt,895445484176892000,2017-08-10T00:43:34Z,24715523,,juninhogomes,895444158977933000,1
"Time do Milhão 
Tomando pressão do Barcelona(Equador)

Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",pt,895455777036677000,2017-08-10T01:24:28Z,480617842,,juninallencar,,1
"@denilsonshow Discordo, Barcelona que não ganhou por incompetência deles mesmo",pt,895481941083824000,2017-08-10T03:08:26Z,380589638,,inotmore,,1
Administrativo/a con SAP en Barcelona https://t.co/dXQQ5zJKqI,es,895482121430614000,2017-08-10T03:09:09Z,237290905,,trabajo_rapido,,1
"@SEPalmeirense 
#caiu
Mas era o Barcelona....

De Guayaquil!
Kkkkkk",es,895483430066156000,2017-08-10T03:14:21Z,755163200979608000,caiu,MFerreira1082,,1
RT @RN_segue_RN: Isso pq Barcelona ta sem o neymar...,pt,895482452776505000,2017-08-10T03:10:28Z,1609174386,,PammihCris,895482404747530000,1
Barcelona não merece ser desclassificado. Foi muito pênalti pros cara...,pt,895476752713232000,2017-08-10T02:47:49Z,335680186,,paulohsg_,,1
RT @fayaau: Lindo mi Barcelona hijueputa!!! Correa vales verga,es,895492141622981000,2017-08-10T03:48:58Z,395401242,,carlos53molina,895480842474205000,1
RT @JefeUrbano: BARCELONA DE AMÉRICA HIJOS DE PUTA!!!!,es,895489251776877000,2017-08-10T03:37:29Z,56733980,,Aness_77,8.95481002986e+17,1
RT @jorgemc35: @fabriciocorread Buen provecho !! Viva mi Barcelona !!,es,895482159192056000,2017-08-10T03:09:18Z,731542437508858000,,fabriciocorread,895466822077731000,1
"@mandacarbonari_ Então , sou torcedor do Barcelona Po kkkkk",pt,895482712852714000,2017-08-10T03:11:30Z,4625198843,,luis00melo,,1
"pega esse el clasico ai, ""real das américas"" x barcelona",pt,895475167291466000,2017-08-10T02:41:31Z,311407606,,matheuscoxtaa,,1
RT @gui_breezy11: REAL MADRID DAS AMERICAS ELIMINADO PELO BARCELONA!!,es,895480376591831000,2017-08-10T03:02:13Z,378188307,,brunosartore_,895479795965989000,1
"PUTA QUE PARIU, NA TRAVE.. FAZ ESSE GOL BARCELONA AFFF",pt,895466325681689000,2017-08-10T02:06:23Z,3024658305,,CabralShady,,1
RT @DoentesPFutebol: Perdeu pro Barcelona. Faz sentido! https://t.co/VAgQ4opivf,pt,895482549249749000,2017-08-10T03:10:51Z,165280230,,pedrosavioli_,895481749702033000,1
"#trocadepasses
Isso pq o Barcelona jogou desfalcado hem😂😂😂",pt,895487024580497000,2017-08-10T03:28:38Z,894966796184412000,trocadepasses,jorgecrvg35,,1
"RT @Palmeiras: Palmeiras 4x5 Barcelona-EQU
#DalhePorco #AvantiPalestra",pt,895487066544513000,2017-08-10T03:28:48Z,2940291580,"DalhePorco,AvantiPalestra",thamirysvta,895479474883408000,1
"""Alvez para o Palmeiras, Guerra para o Barcelona"" 😂😂",pt,895477620946739000,2017-08-10T02:51:16Z,764510422628242000,,reustatic,,1
RT @DepEduardoCunha: Que banho de bola do Barcelona,pt,895482654098940000,2017-08-10T03:11:16Z,2158711336,,brendaletticiaa,74568682591879200,1
RT @Canelada_FC: Tudo normal: Real Madrid perdendo pro Barcelona.,es,895482947708572000,2017-08-10T03:12:26Z,263423874,,_feluiz11,895482671870116000,1
RT @AlemdoFut: Palmeiras eliminado pelo Barcelona! https://t.co/HEoJpnqqnB,pt,895480330479706000,2017-08-10T03:02:02Z,293215303,,felipehmaia_,895480067098325000,1
Os cara do Barcelona não estão pipocando não em,pt,895478103287493000,2017-08-10T02:53:11Z,1423465669,,HenriCechin,,1
como sempre o Barcelona comendo o cu do Real Madrid 🌚,pt,895481072854630000,2017-08-10T03:04:59Z,2165566915,,1psicopatar,,1
RT @Canelada_FC: Tudo normal: Real Madrid perdendo pro Barcelona.,es,895483463608021000,2017-08-10T03:14:29Z,3291962333,,crlrenk,895482671870116000,1
RT @DepEduardoCunha: Que banho de bola do Barcelona,pt,895492112271237000,2017-08-10T03:48:51Z,340926765,,_hug03,74568682591879200,1
"RT @Palmeiras: Palmeiras 4x5 Barcelona-EQU
#DalhePorco #AvantiPalestra",pt,895479911049245000,2017-08-10T03:00:22Z,724478417433977000,"DalhePorco,AvantiPalestra",lucianovictorn,895479474883408000,1
"RT @Palmeiras: Palmeiras 4x5 Barcelona-EQU
#DalhePorco #AvantiPalestra",pt,895480980605162000,2017-08-10T03:04:37Z,1660833313,"DalhePorco,AvantiPalestra",underjahsun,895479474883408000,1
"Arsenal ✔️
Chiefs ❌
Barcelona????

Trust Chiefs to ruin a good weekend",en,896466281339269000,2017-08-12T20:19:51Z,430237697,,JayDayErrDay,,1
"Draxler, The New Barcelona Target • Sahara Football https://t.co/lXyeyr1Drc",en,894464147068523000,2017-08-07T07:44:05Z,303369047,,kwakufiawoyi,,1
Neymar's seven goals for Barcelona against Paris https://t.co/fbLXSAoRs3,en,894448292599276000,2017-08-07T06:41:05Z,2588694348,,go952,,1
#montserrat looking good today! #daytrip #tourism #barcelona https://t.co/Iao86j3pNN,en,894829059909317000,2017-08-08T07:54:07Z,1940536813,"montserrat,daytrip,tourism,barcelona",patrickguideBCN,,1
@SkySportsNews @EliteAnder @Phil_Coutinho @LFC When Barcelona bid https://t.co/F1xbNgkLyd,en,895969608615809000,2017-08-11T11:26:15Z,778346960512254000,,Livermxre,,1
Der BVB und Barcelona liegen finanziell noch weit auseinander. [RN],de,895961068996088000,2017-08-11T10:52:19Z,2194225296,,BuliInsider,,1
RT @o_anjo14: Welcome to Barcelona https://t.co/2TYX87EKfq,en,895994426324955000,2017-08-11T13:04:52Z,4892391874,,b_arc_elona,895994164227080000,1
RESMI! Liverpool Bikin Barcelona Gigit Jari Lagi https://t.co/MjjB6CHH40,in,895658504505115000,2017-08-10T14:50:02Z,773069968531272000,,NewsToday_ID,,1
RT @amyvagabondd: Vicky Cristina Barcelona (2008) https://t.co/lBLIKe3JTS,es,895642192840151000,2017-08-10T13:45:13Z,1365980876,,SantofimioNetty,894049497248014000,1
"@Pipen_7 @ASVPxCharles Roman to Barcelona, Strowman to BVB 😁",pl,895684123335029000,2017-08-10T16:31:50Z,1947725875,,Xabier14_,,1
"RT @AdriRM33: RT: REAL MADRID
MG: BARCELONA https://t.co/quQ8DXYugZ",es,895671586551935000,2017-08-10T15:42:01Z,2353265314,,dav_5250,895271201727238000,1
@BarcaFCLive Barcelona what's wrong with you sign the fucken boy.,en,895659624405373000,2017-08-10T14:54:29Z,895259586080502000,,gabes_nick,,1
"RT @desimpedidos: Barcelona é a Chapecoense
Chapecoense é o Internacional",pt,894956956837982000,2017-08-08T16:22:20Z,4757826922,,Mullerber,894647963250807000,1
Sources: Coutinho wants Barcelona move https://t.co/ByWVzmh2a0,en,894934160778953000,2017-08-08T14:51:45Z,498377218,,Hardeholar_AA,,1
true sex experiences sexy girls barcelona https://t.co/5BaDkToCRl,en,895234988865704000,2017-08-09T10:47:08Z,892728520773964000,,Gillian18415936,,1
Liverpool says Barcelona at wasting their time on Coutinho,en,895217913854132000,2017-08-09T09:39:17Z,2480917863,,NeyCappie,,1
Bien por Barcelona! Mal por los noveleros... https://t.co/J4W5Zrew36,es,895695338878771000,2017-08-10T17:16:24Z,135958331,,Torolmedo,,1
RT @BUADCollier: Hola Barcelona!  @ButlerMBB #DawgsInSpain https://t.co/p7FuqFuCNp,es,895626208385397000,2017-08-10T12:41:42Z,517989410,DawgsInSpain,Neesemode11,895589858244264000,1
IM YELLIG THATS LITERALLY HOLA BARCELONA PT 2,en,895618566325752000,2017-08-10T12:11:20Z,792023491784512000,,suckercabeIlo,,1
RT @DoentesPFutebol: Perdeu pro Barcelona. Faz sentido! https://t.co/VAgQ4opivf,pt,895757896939696000,2017-08-10T21:24:59Z,794316757,,lucaasscr,895481749702033000,1
RT @CarenArets: THURSDAY ❤️ #100happymoments #Barcelona #happytobehere http://t.co/qf1OgkL3rd,en,895738108192449000,2017-08-10T20:06:21Z,886761373467890000,"100happymoments,Barcelona,happytobehere",fanlimigte1983,558267101950268000,1
Rechaza Dortmund oferta del Barcelona por Dembelé https://t.co/dRbmcnrFLr,es,895738565379936000,2017-08-10T20:08:10Z,1551205861,,ParralNoticias,,1
RT @NOWNESS: Abandoned in a Barcelona velodrome: https://t.co/6lYt1Lsx4b,en,895735834879689000,2017-08-10T19:57:19Z,28522629,,blu_e_cziz,895732736983478000,1
"Wkwk kagak ad coutinho,udah otw barcelona 😂 https://t.co/Ment6eY53R",in,896324664821072000,2017-08-12T10:57:07Z,1649532613,,aar23_,,1
#Barcelona és un gran #Pipican https://t.co/xVbk2Mfbjc,und,896328318068425000,2017-08-12T11:11:38Z,306445478,"Barcelona,Pipican",elsrsergi,,1
em um clube como o barcelona ele ia virar lendario,pt,896377106229277000,2017-08-12T14:25:30Z,1637086664,,Boniiin,,1
RT @Hiiiiiiilda21: Barcelona akan Lebih Baik Tanpa Neymar?,in,896357040666403000,2017-08-12T13:05:46Z,713921693413016000,,CulezMan,896347966931215000,1
"PSG Lunasi Pembayaran Pada Barcelona, Neymar Segera Debut -.",in,896294570698318000,2017-08-12T08:57:32Z,860396452345897000,,vivivivina2,,1
"RT @realmadrid: 📝 #RealMadrid 1️⃣9️⃣ 🆚 Barcelona

#RMSupercopa #RMMovistar https://t.co/vvOCheevqN",en,896746783807865000,2017-08-13T14:54:28Z,896510512657248000,"RealMadrid,RMSupercopa,RMMovistar",RolandoMuriel,896651866611778000,1
RT @srindividuo: Barcelona 1 - Real Madrid 3 https://t.co/zfyyg5KO5E,es,897081568925282000,2017-08-14T13:04:47Z,363772394,,DiogoFilipe12,896856724090610000,1
Confirmado: Paulinho ya es jugador del Barcelona https://t.co/aWao1N4JrG,es,897082953053942000,2017-08-14T13:10:17Z,17969216,,Gustav0_G,,1
RT @FootballFunnys: Asensio beauty v Barcelona https://t.co/jogr12sUdx,en,897084471379362000,2017-08-14T13:16:19Z,492090041,,dannyster5,897001101588927000,1
RT @FootballFunnys: Asensio beauty v Barcelona https://t.co/jogr12sUdx,en,897079601817637000,2017-08-14T12:56:58Z,2447965969,,NicolasDivert,897001101588927000,1
RT @AdriRM33: PENALTI PARA EL BARCELONA😂😂😂😂😂😂😂😂😂😂😂 https://t.co/lOrUHH7P1M,es,897094906816148000,2017-08-14T13:57:47Z,3425136598,,agustin_fauda,896854389096411000,1
https://t.co/FROJ3mbWJW - Ozil Berhasrat Bela Barcelona https://t.co/EH49L0pWNW,in,897076594501710000,2017-08-14T12:45:01Z,1356756373,,bolanetsports,,1
@finariva Duele admitir la derrota? Espero el chocolate de Barcelona 🤤,es,897075713685238000,2017-08-14T12:41:31Z,1050693144,,PedroMarcenac,,1
Parque Guell 6 - Barcelona - Espanha by faustodinizdasilvajnior https://t.co/RL6FC0UwsP,und,897107938514481000,2017-08-14T14:49:34Z,873172652,,Jobbadooba,,1
RT @RMadridGirl: Barcelona celebrating the 1-1 https://t.co/SgXpFGkamw,en,897153098606670000,2017-08-14T17:49:01Z,276463156,,jafar_ibn_ali,896847736426902000,1
RT @FootballFunnys: Asensio beauty v Barcelona https://t.co/jogr12sUdx,en,897047360202613000,2017-08-14T10:48:51Z,565388756,,MUhamad_Khir,897001101588927000,1
"paulo dybala + coutinho = Paulinho 
😂😂🤠 #FCB #ElClassico #Barcelona #برشلونة",pt,897063768294929000,2017-08-14T11:54:03Z,734813098926838000,"FCB,ElClassico,Barcelona,برشلونة",muh_933,,1
Colchoneta antiestática #barcelona #tablondeanuncios https://t.co/TXg13NhP0M https://t.co/N8A4NvZuEN,es,897060001822507000,2017-08-14T11:39:05Z,208712457,"barcelona,tablondeanuncios",barcelonahoy,,1
"#pojoksatu Debut Manisnya Bersamaan dengan Kekalahan #Barcelona, Begini Komentar #Neymar",in,897056101119607000,2017-08-14T11:23:35Z,857147996085027000,"pojoksatu,Barcelona,Neymar",YeniPaturohman,,1
Paulinho é um bom reforço para o Barcelona?,pt,897055274854437000,2017-08-14T11:20:18Z,956187289,,HTE__Sports,,1
RT @detiksport: Barcelona Datangkan Paulinho https://t.co/hzUzMgjz5U,in,897058579953234000,2017-08-14T11:33:26Z,114177854,,fiqjamil,897057472027935000,1
Barcelona sign Paulinho for Sh4.8 billion https://t.co/7FivvUdo7p,pt,897065190180696000,2017-08-14T11:59:42Z,2166782815,,LatestNewsKe,,1
RT @AdriRM33: PENALTI PARA EL BARCELONA😂😂😂😂😂😂😂😂😂😂😂 https://t.co/lOrUHH7P1M,es,897477955835900000,2017-08-15T15:19:53Z,1439389814,,Saraycg3,896854389096411000,1
RT @FelipeMaresca: #LaUltimaVezQueGanoPeñarol el pequeño messi llegaba al barcelona,es,897485379749773000,2017-08-15T15:49:23Z,827896064502014000,LaUltimaVezQueGanoPeñarol,sebacostaa1899,394582254678077000,1
RT @AdriRM33: PENALTI PARA EL BARCELONA😂😂😂😂😂😂😂😂😂😂😂 https://t.co/lOrUHH7P1M,es,897477448312513000,2017-08-15T15:17:52Z,258321369,,ivanvedo7,896854389096411000,1
RT @ClintPadilla: Barcelona with @bleeblu https://t.co/EviqqU46gl,en,897502962255135000,2017-08-15T16:59:15Z,523451383,,TaylorLakae,897493675130880000,1
RT @AdriRM33: PENALTI PARA EL BARCELONA😂😂😂😂😂😂😂😂😂😂😂 https://t.co/lOrUHH7P1M,es,897479067305431000,2017-08-15T15:24:18Z,577683550,,gerard_c1,896854389096411000,1
"RT @Dybalance: Ronaldo saves Real Madrid 
Referee saves Barcelona

Levels.",en,897500529571414000,2017-08-15T16:49:35Z,459204873,,HorrendousBoi,896850329714786000,1
"RT @el10blaugrana: #BartomeuDimisión

RT si quieres al Fútbol Club Barcelona",es,897282765502141000,2017-08-15T02:24:16Z,1613740508,BartomeuDimisión,cuzco_luis,896851780784599000,1
Neymar Berharap Paulinho Bahagia di Barcelona https://t.co/XAhB9V6jWj,in,897414714099024000,2017-08-15T11:08:35Z,2392460208,,jawapos,,1
RT @moa_coucou: @h3h3productions see ya in Barcelona \//\ https://t.co/dAsW8yPWNk,in,897585632020763000,2017-08-15T22:27:45Z,1364754499,,DarkPaper02,897548820661363000,1
"#LinkedIn Gruppe der Ortsgruppe #Barcelona #FreieDemokraten #FDP ... 

https://t.co/sHA57OXfPK",da,897536147592802000,2017-08-15T19:11:07Z,721329989535298000,"LinkedIn,Barcelona,FreieDemokraten,FDP",LeadershipHansF,,1
....que se  enfrentaron que se verían en Barcelona.,es,897538160871318000,2017-08-15T19:19:07Z,182851897,,dacalongarela,,1
"RT @el10blaugrana: #BartomeuDimisión

RT si quieres al Fútbol Club Barcelona",es,897535698798080000,2017-08-15T19:09:20Z,257617876,BartomeuDimisión,crybabyxlml,896851780784599000,1
"""Quiero ir al preestreno de #Verónica en Barcelona con @Aullidos",es,897537171019649000,2017-08-15T19:15:11Z,49704320,Verónica,Utenabcn,,1
Je marche au rythme de Barcelona je meurs,fr,896020686833103000,2017-08-11T14:49:13Z,2735677027,,casielsilencio,,1
RT @SemperFiUnited: Liverpool- Coutinho- Barcelona https://t.co/6VFDXtluy8,en,896010238859543000,2017-08-11T14:07:42Z,886970684785689000,,AnoyoloP,895995004274877000,1
Barcelona star Arda Turan reverses Turkey retirement https://t.co/NWvBbiy9de,und,896016496736043000,2017-08-11T14:32:34Z,3217508453,,SlySportsFooty,,1
RT @ShawnMendes: Thank you Barcelona for a wonderful night! Xx,en,896055004628308000,2017-08-11T17:05:35Z,3385855295,,flavymuffin,863136342330487000,1
"@joshsavage *reviews selection of David Tennent quotes*

'Barcelona!'",en,896080682195198000,2017-08-11T18:47:37Z,230284973,,allthisandless,,1
"You don't get it, they HATE Barcelona!!! https://t.co/S57sY84y4r",en,896071509214503000,2017-08-11T18:11:10Z,408694305,,iamdipsy_,,1
RT @Oledobrasil: URGENTE: Pimpão entra na mira do Barcelona.,pt,895776771286729000,2017-08-10T22:39:59Z,368070808,,augustogtt,895776740232057000,1
"RT @AdriRM33: RT: REAL MADRID
MG: BARCELONA https://t.co/quQ8DXYugZ",es,895780189669601000,2017-08-10T22:53:34Z,1671595339,,eveer_t,895271201727238000,1
"RT @ElPoetaBatracio: Barcelona con lo de ayer, salvó mi 2017.",es,895803572889297000,2017-08-11T00:26:29Z,306912101,,f_andrs,895799891062014000,1
RT @CR_M1LGR4U: NEM ROUBADO O BARCELONA GANHA!!!!! CHUPA!!!!!,pt,896907996042801000,2017-08-14T01:35:04Z,2918171999,,lissin_02,896851007564636000,1
RT @MainManHolding: Favourite Barcelona lad on here. Sound lad,en,896916053317399000,2017-08-14T02:07:05Z,750154678160101000,,GioTheCule,896869150194229000,1
Apito amigo eh regra em Barcelona https://t.co/XbBGuvMzEF,pt,896929873544880000,2017-08-14T03:02:00Z,86098657,,bgsRJ,,1
RT @Less__07: Depois do Barcelona. https://t.co/9kgPIICSq2,pt,896891210446643000,2017-08-14T00:28:22Z,2360233426,,ShedyaLouise,895021583407997000,1
RT @RMadridGirl: Barcelona celebrating the 1-1 https://t.co/SgXpFGkamw,en,897022919976641000,2017-08-14T09:11:44Z,464791669,,Hugo_Arribas,896847736426902000,1
Madrid Klaim Barcelona Tak Pantas Dapat Penalti https://t.co/TVrAEpHDWW,in,896986022700921000,2017-08-14T06:45:07Z,95141299,,VIVAbola,,1
@StageAmerican Barcelona 13 Real Madrid Cristiano Ronaldo score Cristiano1502696785773,it,897001474521051000,2017-08-14T07:46:31Z,2644153399,,qazyksa1,,1
RT @duplaRMCF: Gol del Barcelona. https://t.co/KeaUUwpRL3,es,896982155552858000,2017-08-14T06:29:45Z,120310411,,MiguelB10,896847598644081000,1
Official: Barcelona Complete Signing Of Brazilian Star https://t.co/P0aeoRkv7X,en,897005576529617000,2017-08-14T08:02:49Z,877827610163729000,,Soccer__Newz,,1
RT @RMadridGirl: Barcelona celebrating the 1-1 https://t.co/SgXpFGkamw,en,896984546306032000,2017-08-14T06:39:15Z,34600895,,bassetassen,896847736426902000,1
RT @FootballFunnys: Asensio beauty v Barcelona https://t.co/jogr12sUdx,en,897008965518844000,2017-08-14T08:16:17Z,4476495496,,estevez720,897001101588927000,1
RT @Its_kagiso: @QanLunga @BigWiz_ Barcelona fans rn https://t.co/SkEJJuMzie,und,896962056443834000,2017-08-14T05:09:53Z,488732721,,zin_zay,896958508943512000,1
RT @RMadridGirl: Barcelona celebrating the 1-1 https://t.co/SgXpFGkamw,en,896954817083343000,2017-08-14T04:41:07Z,4711436054,,NunuDNugraha,896847736426902000,1
#SupercopaTV3 Guanyarà el Barcelona i en Sergi no te pizza,und,896816316979577000,2017-08-13T19:30:46Z,1169919842,SupercopaTV3,Politono14,,1
#g1416445 #Barcelona #Real #HasVideo #now nmbnkjnlk https://t.co/mgqgDBAr6u,nl,896817533310906000,2017-08-13T19:35:36Z,768389716915941000,"g1416445,Barcelona,Real,HasVideo,now",365ScoresUCL,,1
RT @CuriosidadesEUR: Gol contra de Piqué! Barcelona 0x1 Real Madrid.,es,896840744580899000,2017-08-13T21:07:50Z,2295314755,,mattheusluis11,896840615857725000,1
Boca de urna: el Barcelona sigue siendo una murga.,es,896841973532938000,2017-08-13T21:12:43Z,150466427,,luchogarzo,,1
Supercopa de España 2017. Barcelona - Real Madrid https://t.co/jJY4f7fvIz,es,896840660690625000,2017-08-13T21:07:30Z,3426100379,,GamerSxk,,1
On tv - يشاهد Barcelona vs real madrid clasico,und,896811011172430000,2017-08-13T19:09:41Z,1547978094,,othmen_tamer,,1
@BerniiReyes Es que perdió la virginidad con el Barcelona. :),es,896828610459427000,2017-08-13T20:19:37Z,77105138,,AndresPuchini,,1
Lolz Barcelona new spokesman (Rivaldo) https://t.co/yQiPYNdmnr,en,896806330329170000,2017-08-13T18:51:05Z,714744328,,phemscore,,1
RT @DanielCantera: Gigantescaa falta que o Neymar faz ao Barcelona,pt,896828862134465000,2017-08-13T20:20:37Z,342737270,,BSRK94,896827887222915000,1
"📝🏃🇪🇸 #RMSupercopa 
#RealMadrid XI 🆚 Barcelona

#HalaMadrid #RMMovistar https://t.co/eurYbHe44Q...",pl,896805441124139000,2017-08-13T18:47:33Z,3123743000,"RMSupercopa,RealMadrid,HalaMadrid,RMMovistar",realmadridnewso,,1
#FutbolEnDIRECTV esperando el clasico real madrid y barcelona.,es,896758754313634000,2017-08-13T15:42:02Z,2645439880,FutbolEnDIRECTV,ChiroqueMiguel,,1
RT @DesignArtistic: Loft in Barcelona https://t.co/gLNA5IVS2V,is,896793785174082000,2017-08-13T18:01:14Z,3022314943,,animalpugs,896016448090292000,1
Ontem os mlqs ainda foram pro Barcelona kkkkkkk só merda,pt,896757181483233000,2017-08-13T15:35:47Z,3357573995,,Vincler01,,1
"RT @realmadrid: 📝 #RealMadrid 1️⃣9️⃣ 🆚 Barcelona

#RMSupercopa #RMMovistar https://t.co/vvOCheevqN",en,896776995358601000,2017-08-13T16:54:31Z,3256347726,"RealMadrid,RMSupercopa,RMMovistar",BBassamala7madi,896651866611778000,1
Realiza tu once del FC Barcelona @mundodeportivo https://t.co/G01bgvyzUr,es,896772461320077000,2017-08-13T16:36:30Z,434550726,,budjazz21,,1
"RT @ValentinoKhan: My day in Barcelona . . .

🇪🇸Sangria 🍹
🇪🇸⬇️
🇪🇸Siesta 😴
🇪🇸⬇️
🇪🇸Superclásico ⚽️",es,896777674831446000,2017-08-13T16:57:13Z,2544688503,,ImYourEpiphany,896769459838308000,1
"RT @realmadrid: 📝 #RealMadrid 1️⃣9️⃣ 🆚 Barcelona

#RMSupercopa #RMMovistar https://t.co/vvOCheevqN",en,896661928831054000,2017-08-13T09:17:17Z,2623877967,"RealMadrid,RMSupercopa,RMMovistar",amg5598,896651866611778000,1
Es cedeix #jugueteria a #Barcelona ciutat https://t.co/q65CHpCrT8 #reempresa,und,896624884725494000,2017-08-13T06:50:05Z,252608865,"jugueteria,Barcelona,reempresa",Reempresa,,1
